filename,length,chroma_mean,chroma_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,spectral_rolloff_mean,spectral_rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,mfccs_1_mean,mfccs_1_var,mfccs_2_mean,mfccs_2_var,mfccs_3_mean,mfccs_3_var,mfccs_4_mean,mfccs_4_var,mfccs_5_mean,mfccs_5_var,mfccs_6_mean,mfccs_6_var,mfccs_7_mean,mfccs_7_var,mfccs_8_mean,mfccs_8_var,mfccs_9_mean,mfccs_9_var,mfccs_10_mean,mfccs_10_var,mfccs_11_mean,mfccs_11_var,mfccs_12_mean,mfccs_12_var,mfccs_13_mean,mfccs_13_var,mfccs_14_mean,mfccs_14_var,mfccs_15_mean,mfccs_15_var,mfccs_16_mean,mfccs_16_var,mfccs_17_mean,mfccs_17_var,mfccs_18_mean,mfccs_18_var,mfccs_19_mean,mfccs_19_var,mfccs_20_mean,mfccs_20_var,bpm
3183_YB_잊을께.wav,882000,129.1992188,0.31308207,0.08866601,0.28070727,0.012201651,1945.552503,153413.7445,1756.010962,52177.55868,3850.619122,652875.1834,0.112048786,0.001220866,-0.003603463,0.060850203,-0.005290804,0.012476093,0.6147968,0.030553795,0.45704627,0.019028459,0.3869437,0.030212637,0.5145785,0.023692608,0.4125903,0.031189527,0.45617622,0.02285041,0.42121512,0.023006827,0.57412004,0.025022747,0.5084672,0.02292506,0.4448036,0.022950843,0.5352453,0.027654422,0.49038118,0.02548982,0.4784427,0.025701076,0.51015294,0.029041646,0.48402783,0.026991686,0.5613245,0.024452949,0.46461874,0.018454593,0.39286175,0.02449878,0.5110892,0.025040293,0.42691568,0.020258296
2131_피타입_볼케이노 feat. 선우정아  손수경.wav,882000,69.83741554,0.3304393,0.08777619,0.3175308,0.010163087,1719.313908,166838.0234,1724.723022,54753.52148,3596.213638,714872.9161,0.096012587,0.001207338,-3.03E-06,0.05952548,-0.00030423,0.021763649,0.6083294,0.022727288,0.6503236,0.019379035,0.43235546,0.018424802,0.5884738,0.017273998,0.49393833,0.019391583,0.5518555,0.019492667,0.5834291,0.027723989,0.53077495,0.02160717,0.5164516,0.016083773,0.50735664,0.023077678,0.52487767,0.025706818,0.42778325,0.020854939,0.46979997,0.019772934,0.45523208,0.023720834,0.464654,0.02103642,0.50131196,0.027203377,0.5097703,0.028116254,0.47821283,0.0201285,0.4086224,0.02215773,0.43928698,0.022596281
3166_에픽하이_Eyes Nose Lips feat. Taeyang.wav,882000,143.5546875,0.44045255,0.08256981,0.26548043,0.019220917,1731.757687,695749.4572,1802.522351,261680.6428,3705.379355,2783888.017,0.074939128,0.003381391,7.23E-05,0.05406295,0.000332059,0.016775895,0.66101366,0.045305673,0.6209454,0.025347216,0.36614892,0.022702873,0.5377955,0.02471292,0.46336457,0.024816804,0.5160978,0.037125826,0.496969,0.025030738,0.50228834,0.029596968,0.5350423,0.020881338,0.66196823,0.019486286,0.4487638,0.022080531,0.5324594,0.019712409,0.49782106,0.023333658,0.543807,0.016669143,0.58824056,0.034260076,0.47392735,0.019674392,0.61932516,0.024678227,0.5479094,0.021748118,0.48959562,0.019738957,0.5079711,0.016105844
1317_자이언티_눈 Feat. 이문세.wav,882000,78.30255682,0.2844704,0.088577956,0.22840399,0.008093122,1083.887904,104333.028,1473.192996,82652.18484,2156.013525,890568.2152,0.042530629,0.000347503,7.05E-06,0.050579242,2.97E-05,0.00254766,0.5628185,0.023565007,0.6622665,0.008495411,0.5610771,0.018724814,0.52127486,0.019589487,0.610315,0.014613496,0.5247814,0.026488775,0.49645332,0.026888665,0.4915165,0.018077925,0.45655483,0.025669483,0.54925793,0.01654588,0.4840542,0.019419849,0.5415363,0.021487793,0.47484538,0.02751634,0.39222652,0.028344976,0.58374566,0.027244708,0.564471,0.020957092,0.4994877,0.03046423,0.57902527,0.02424282,0.5321196,0.03201998,0.43183684,0.031084972
0733_먼데이 키즈Monday Kiz펀치Punch_Another Day.wav,882000,143.5546875,0.26679486,0.08754877,0.35301155,0.013397956,1801.100536,151989.9448,1819.845089,47364.97082,3917.08086,692445.5942,0.083533501,0.000983781,-0.003076568,0.090743214,-0.003603445,0.02063489,0.66823715,0.024563191,0.5879345,0.016683022,0.4367358,0.02111213,0.5112067,0.0255089,0.38781276,0.024592848,0.4885319,0.02341699,0.45713925,0.03145067,0.49757773,0.027366044,0.5295212,0.027461898,0.60170156,0.018320326,0.47550842,0.015802016,0.48679882,0.022081474,0.50640386,0.024652423,0.44793183,0.026746044,0.39413267,0.025586328,0.5022883,0.018225044,0.43942764,0.029507414,0.47351682,0.023597792,0.41482836,0.02758429,0.387739,0.02378748
1272_쏜애플_남극.wav,882000,60.09265988,0.3947437,0.09393889,0.2627023,0.008432974,1672.669406,382992.7346,1919.635989,59005.94389,3858.680014,1257795.262,0.066806114,0.002375297,1.75E-05,0.03681859,0.001920761,0.016684918,0.5921863,0.021515813,0.65794873,0.021764528,0.43283534,0.02438478,0.46623144,0.025469681,0.47941613,0.031024126,0.48491147,0.026680494,0.5074084,0.02966541,0.44921994,0.021071648,0.4465386,0.027164364,0.43789107,0.022137724,0.54133314,0.026449742,0.5410011,0.02030244,0.49488953,0.023070728,0.5372128,0.027357327,0.4838862,0.02081765,0.4822942,0.023482192,0.4454119,0.018704707,0.4459095,0.02299444,0.46742702,0.014767658,0.39958444,0.019997502
0892_빈지노_Break.wav,882000,129.1992188,0.42304766,0.0877424,0.3240922,0.004499565,1704.318895,264581.7295,1901.848325,111237.0632,3876.701418,1363129.139,0.072241253,0.001090023,-1.15E-05,0.052948948,-0.000584937,0.022646543,0.7278782,0.028044555,0.54300356,0.022255598,0.42994952,0.020844154,0.49614137,0.017782947,0.4341405,0.021007916,0.623277,0.012760749,0.4555758,0.025927614,0.5557861,0.022183273,0.5573942,0.01993474,0.48799092,0.022001287,0.5205744,0.021640444,0.50660187,0.020210657,0.47959968,0.024910862,0.4973612,0.021054251,0.54377484,0.020201435,0.44894576,0.02425212,0.55597395,0.02426194,0.48992357,0.01983275,0.49520525,0.014713344,0.48207766,0.020719076
0295_버스커버스커_네온사인.wav,882000,172.265625,0.37791863,0.09318943,0.2575581,0.006713665,1819.894653,256182.6891,1951.455849,72654.97021,4131.606802,1148138.036,0.087984427,0.001576017,-9.96E-07,0.038098834,3.03E-06,0.014965038,0.73995847,0.016772425,0.6462649,0.013237475,0.42523545,0.01580596,0.61673576,0.018853229,0.5023524,0.027054794,0.6088615,0.02111575,0.5479378,0.027251573,0.6123152,0.022839352,0.6020419,0.023291217,0.5415761,0.017274152,0.5493411,0.021100577,0.51633614,0.024240889,0.58743286,0.01612816,0.4650529,0.02990748,0.57517767,0.029356476,0.57524157,0.017836839,0.31823957,0.012739218,0.44385135,0.01052184,0.49992824,0.019749044,0.49959263,0.019675512
1086_레드벨벳_Rookie.wav,882000,161.4990234,0.40875027,0.091523334,0.29809353,0.004435741,2010.810322,252613.7453,1923.113851,59694.56028,4233.011567,945092.7262,0.101290729,0.002175703,3.98E-05,0.03863854,-0.000173509,0.02694332,0.69684094,0.025558457,0.58458674,0.020411199,0.4601329,0.02189646,0.5731566,0.016682098,0.4733324,0.015630638,0.62683016,0.015719958,0.44460988,0.022569517,0.56758523,0.0208299,0.5130466,0.025969706,0.5111635,0.024470689,0.6111565,0.021871008,0.49955082,0.022973312,0.46899694,0.026011666,0.45950902,0.019790335,0.44411057,0.0189251,0.4515167,0.016303673,0.41348332,0.018436776,0.46204916,0.016494855,0.4423539,0.015987793,0.4519081,0.014255499
2815_존 박_철부지.wav,882000,66.25600962,0.28872767,0.088868074,0.23596726,0.011552178,1103.194716,236436.5066,1319.336567,170230.2179,2173.103865,1375697.736,0.048879135,0.000795644,0.001024791,0.051591028,0.002064737,0.003959945,0.6424638,0.053848073,0.5578054,0.034289442,0.5196035,0.033108454,0.46251753,0.028581323,0.56117,0.035396077,0.43327516,0.025327152,0.47882643,0.028793931,0.45664206,0.028355973,0.5028719,0.026682321,0.46328095,0.024879772,0.45380443,0.033070613,0.42479992,0.025348675,0.45587084,0.025878575,0.50017864,0.025689583,0.4889271,0.022110127,0.5579056,0.025004636,0.5386007,0.029349672,0.5276107,0.022055695,0.5450713,0.019867452,0.39807346,0.02703693
3055_유보영  영원  이설아  아몬드  이예린  홍이삭  민주  다방  김다수  일상다반사_한걸음 뒤에 서면 보이는 것들.wav,882000,151.9990809,0.22342877,0.08784523,0.15740345,0.010023949,1265.223555,336007.2024,1452.047831,246244.9187,2641.704107,1917130.438,0.053781218,0.000947565,-1.79E-06,0.029820336,-1.89E-05,0.001406724,0.5641043,0.06188479,0.5200889,0.020974707,0.5231597,0.0385283,0.48989704,0.036384515,0.6044705,0.036078848,0.48316607,0.02335292,0.545304,0.017339772,0.36018953,0.029527497,0.5881056,0.022475393,0.46567464,0.026700977,0.57380986,0.026200404,0.52688414,0.025737096,0.4643354,0.028636264,0.5369112,0.023310117,0.4253054,0.020390298,0.45847633,0.02766717,0.3808442,0.0311744,0.44951093,0.020768749,0.4140742,0.03419501,0.40578157,0.025363473
2353_한동근_미치고 싶다.wav,882000,63.02400915,0.33327317,0.08715529,0.2603183,0.00802327,1614.927857,209510.9692,1760.224005,82098.3226,3423.791794,1086413.374,0.078685829,0.001171426,-8.86E-06,0.05100048,0.000122557,0.009690445,0.58512443,0.023952462,0.5556784,0.024778679,0.42123547,0.022938628,0.4369301,0.021202127,0.48414156,0.02450956,0.4999928,0.02748694,0.5648989,0.026239108,0.5774359,0.019003626,0.539434,0.029309783,0.47599286,0.019978313,0.59427816,0.022364292,0.5031875,0.020944005,0.49111366,0.02612325,0.50067836,0.026286386,0.52613497,0.01892553,0.4245237,0.0213688,0.49160212,0.01946236,0.37412417,0.0250015,0.44912508,0.022341881,0.45382217,0.027127579
2057_Sia_Snowman.wav,882000,69.83741554,0.36897862,0.08737987,0.26261163,0.012579144,1503.213009,231535.8872,1687.622529,74074.7203,3377.201091,1201020.001,0.063343369,0.001106803,5.12E-06,0.057685047,-0.000127424,0.008216174,0.60281265,0.038276456,0.6674877,0.014505878,0.5179743,0.036932886,0.5714735,0.016516674,0.44720894,0.028280832,0.45902702,0.021827813,0.4495208,0.023549903,0.49058905,0.01814874,0.5262812,0.025058845,0.46355858,0.021025788,0.49616835,0.020451356,0.4563633,0.03089083,0.5488718,0.026068486,0.56862175,0.024246424,0.5257412,0.02767867,0.5013897,0.02119405,0.4857213,0.018937672,0.5622386,0.025410272,0.5671598,0.020144818,0.4789445,0.017130094
2550_윤현상_바람이 분다 이소라.wav,882000,135.9991776,0.28768772,0.08179175,0.24018496,0.006463765,1689.291811,130375.0897,1842.209943,73462.7333,3759.937218,886239.6048,0.076383284,0.000799944,-4.49E-06,0.04704675,-0.00017767,0.005434633,0.49216124,0.045244657,0.5828376,0.01804869,0.5305206,0.03329813,0.46961504,0.034245342,0.51331586,0.038090605,0.5401684,0.02921363,0.45190167,0.024586156,0.5444539,0.02499849,0.5531816,0.028089974,0.42566046,0.022679206,0.47800443,0.021113172,0.556626,0.027811166,0.5406876,0.021068212,0.53695625,0.025795816,0.5366413,0.022787249,0.5335278,0.024220418,0.41181672,0.025399828,0.4026943,0.026036201,0.4693658,0.025790405,0.45517322,0.019925548
0028_Ariana Grande_breathin.wav,882000,99.38401442,0.4025853,0.08434025,0.28431758,0.003605933,1734.982602,293679.3115,1878.801975,94981.39709,4019.547913,1175920.328,0.073216966,0.001664401,-1.30E-05,0.057084765,0.000114061,0.010887574,0.5836068,0.024472175,0.63026786,0.023383258,0.5440231,0.015173467,0.5001519,0.018995857,0.4829997,0.032617677,0.60837406,0.021593006,0.5327432,0.02896954,0.6239114,0.02829282,0.44215176,0.030803775,0.5802656,0.021223638,0.50497967,0.0323616,0.34279078,0.018973839,0.6618212,0.019912865,0.49863306,0.017732065,0.5457303,0.01905913,0.4891975,0.014148568,0.49661264,0.022262232,0.42510316,0.023657804,0.31732494,0.013129964,0.31365934,0.013302292
0615_오반_어떻게 지내.wav,882000,143.5546875,0.34053823,0.09740987,0.36471906,0.017842228,1670.43183,490088.2998,1898.463664,129029.8013,3713.652704,2266146.883,0.066492967,0.002711091,-1.96E-06,0.0844922,-0.000278039,0.027521694,0.65659887,0.025560176,0.6473382,0.028779915,0.45859176,0.029901886,0.43336704,0.033327106,0.5145828,0.026099287,0.5515596,0.026073668,0.53893226,0.033102218,0.544829,0.026198084,0.58318704,0.020707665,0.58955127,0.028713237,0.4520387,0.022667145,0.54074883,0.030738048,0.52873254,0.032969393,0.5615292,0.027270224,0.56882215,0.02762373,0.4657872,0.03254174,0.54926544,0.029598117,0.45343348,0.019487685,0.45449448,0.021897616,0.39047986,0.020655857
2765_Jess Glynne_You Can Find Me.wav,882000,123.046875,0.43927488,0.094814114,0.2563379,0.01738044,2123.890791,277055.3319,1988.124358,72834.90741,4514.799088,914740.1941,0.107074722,0.00277413,-2.54E-05,0.024626635,0.000383802,0.039745644,0.753287,0.021664359,0.61942863,0.01931462,0.5664123,0.020310404,0.59262043,0.033559073,0.53157336,0.018252103,0.6329491,0.02866421,0.5499578,0.02444824,0.5996997,0.02589104,0.5218032,0.019768184,0.541651,0.027132256,0.54838383,0.03215393,0.49530756,0.020908007,0.61857057,0.02451509,0.4568776,0.022871261,0.54090345,0.01782357,0.35484147,0.010912106,0.47672063,0.01539541,0.38800073,0.012751868,0.43904704,0.015087761,0.43024942,0.015032943
2769_아이유_꿍따리 샤바라 feat. 클론.wav,882000,95.703125,0.28604892,0.09122774,0.23179118,0.006503147,1665.109068,207257.4892,1894.019478,80394.00709,3788.625243,1416508.769,0.072552699,0.000701865,-1.58E-05,0.039569493,0.000147421,0.009575539,0.608509,0.024812518,0.6176772,0.01708974,0.5686675,0.023116704,0.5739452,0.030038498,0.501114,0.01690206,0.52018434,0.030484358,0.4510568,0.02460432,0.5660756,0.027406907,0.5298957,0.024839524,0.5840171,0.021237008,0.5212045,0.024884464,0.51805645,0.027695833,0.48580754,0.032556474,0.46732652,0.02630451,0.48738298,0.027754188,0.41278097,0.025410887,0.5255368,0.032461356,0.49158886,0.025954403,0.48479423,0.025775889,0.56130874,0.021312525
1363_악동뮤지션_매력있어.wav,882000,129.1992188,0.32121813,0.095019296,0.27075225,0.006126659,1924.870712,509721.8232,1888.409923,122663.6012,4097.363635,1540857.254,0.088882207,0.005231086,-5.81E-07,0.059394374,-7.29E-05,0.008430401,0.68507636,0.020435432,0.6806622,0.020067409,0.47892946,0.022310728,0.5211174,0.021428961,0.49980882,0.032906596,0.52710116,0.02598764,0.57584655,0.026018562,0.52837235,0.033566058,0.55757487,0.030858394,0.5243167,0.022743199,0.56183505,0.017641727,0.5246879,0.018707836,0.45150164,0.019598227,0.3465211,0.01468536,0.42825425,0.02324549,0.35562637,0.024089249,0.4132102,0.020468952,0.39324668,0.014298675,0.3487257,0.01690856,0.36160037,0.016445074
0017_마크툽Maktub_오늘도 빛나는 너에게 To You My Light Feat.이라온.wav,882000,151.9990809,0.29427457,0.09071431,0.22426516,0.00671655,1855.660658,335601.0694,1884.23974,84451.38029,3926.185294,1158375.143,0.089529754,0.001784694,-3.94E-06,0.03389167,-0.000159528,0.009789228,0.5076988,0.030765262,0.5632818,0.023803288,0.47738212,0.029136924,0.5257449,0.018249763,0.48924172,0.03081691,0.438925,0.021473907,0.43774584,0.026301414,0.5260031,0.027120225,0.50210947,0.030873233,0.42722705,0.03406734,0.49528885,0.022010583,0.47933695,0.02634619,0.55889565,0.021744993,0.51592094,0.02047923,0.48598182,0.032208666,0.42958966,0.036993504,0.4662485,0.032041993,0.4984812,0.020353206,0.4854722,0.02418789,0.5233999,0.031131838
1345_노을_떠나간다.wav,882000,117.4538352,0.27606782,0.08822975,0.28363997,0.005985877,1638.403747,151245.9844,1801.042857,56619.86897,3540.374781,1029409.526,0.082338445,0.000752588,-2.50E-06,0.052722674,-0.000101239,0.016926514,0.551742,0.018472511,0.60970175,0.020181697,0.5222145,0.023515835,0.4420051,0.021373319,0.45903176,0.03528098,0.44440436,0.01960576,0.53762025,0.024453245,0.5234258,0.031268116,0.5061937,0.02122324,0.59349793,0.025836475,0.50577104,0.02438358,0.5076469,0.025933972,0.57710594,0.021866182,0.41152546,0.02260698,0.48487562,0.021441858,0.46473557,0.026719168,0.46286318,0.023992555,0.41276756,0.02636687,0.48921254,0.029432418,0.5239877,0.028098559
2627_딘_I Love It feat. Dok2.wav,882000,123.046875,0.37053022,0.09048741,0.32469583,0.010954566,2221.248986,321686.9559,2126.893722,79871.47552,4921.936595,1194099.485,0.096125093,0.002311358,9.59E-06,0.07256603,0.000124633,0.027296403,0.59406495,0.022182237,0.53087735,0.013310117,0.4370825,0.014606562,0.5770811,0.033874348,0.5071942,0.030254843,0.6648539,0.026530623,0.58736265,0.019167641,0.60093087,0.04798387,0.5216002,0.025958937,0.64429164,0.02780465,0.5125135,0.017886654,0.4907408,0.022756381,0.59261936,0.037322998,0.62646043,0.023210468,0.5555905,0.03198772,0.48501396,0.018058209,0.51135373,0.024204781,0.39344338,0.021376038,0.46229586,0.028637603,0.54493,0.027969843
2956_아이엠낫_Hope.wav,882000,143.5546875,0.3765621,0.08612628,0.21266207,0.006498586,1349.880819,198648.3718,1524.703928,136109.761,2782.15733,1227331.078,0.063646597,0.000911451,1.57E-06,0.03276076,-9.67E-05,0.008052547,0.59607834,0.032058716,0.55758977,0.03359386,0.38348946,0.019216953,0.57950145,0.026755936,0.5314377,0.035172783,0.49871713,0.039926026,0.4085429,0.021051118,0.51340693,0.02313123,0.5427467,0.031130955,0.42945805,0.022725053,0.4579382,0.014968962,0.6022201,0.01832413,0.46058768,0.025897296,0.44549197,0.019476099,0.47116992,0.022604898,0.5341045,0.02071294,0.4813307,0.022882972,0.51397914,0.02094833,0.5673257,0.016084984,0.44885102,0.024624107
1434_임재현_사랑에 연습이 있었다면.wav,882000,67.99958882,0.29443446,0.08657204,0.1771507,0.008592645,1280.332527,329848.1172,1389.650676,162734.3486,2362.534814,1296725.549,0.073163405,0.00223081,-2.17E-05,0.028799731,0.00106381,0.004201924,0.6145694,0.043192506,0.70235646,0.016473588,0.46635988,0.03172055,0.47397897,0.028336056,0.6151178,0.02703755,0.4675667,0.03225753,0.5449565,0.033596464,0.49133995,0.030958237,0.5424688,0.03242323,0.5535606,0.03121358,0.4799575,0.03553565,0.47886887,0.028210366,0.5485627,0.025991408,0.6024488,0.027292788,0.55512625,0.020548863,0.6016654,0.021229459,0.41078758,0.029352553,0.4229246,0.02683526,0.45343235,0.024147129,0.4794353,0.027276475
1699_Radiohead_Creep.wav,882000,92.28515625,0.43121395,0.08147397,0.111097895,0.00162804,2148.541734,525075.1612,1877.636135,88046.47458,4191.963508,1436801.273,0.127870742,0.005148187,3.57E-05,0.007245919,0.000439161,0.002770008,0.71061784,0.049149014,0.59872776,0.013587493,0.346186,0.05894125,0.60287946,0.03104046,0.49284187,0.019736184,0.45257303,0.014169441,0.3806271,0.035829946,0.45348594,0.012150645,0.44939807,0.030488359,0.40825343,0.025631174,0.49509743,0.022975255,0.47941148,0.025946092,0.5252866,0.01761096,0.5093821,0.015782533,0.62561935,0.017602352,0.49125317,0.013329793,0.6738138,0.021634176,0.49217188,0.025496533,0.46693653,0.021836253,0.44254953,0.016772775
3244_Lauv_Never Not.wav,882000,135.9991776,0.31853187,0.094333544,0.24041776,0.004667833,1008.64044,202321.0674,1384.314875,152588.6099,2026.201929,1221367.237,0.035613642,0.000368064,3.21E-06,0.051054567,4.78E-05,0.003963478,0.71992904,0.04399184,0.6115741,0.020211803,0.43479362,0.04169811,0.44392234,0.02590022,0.49522907,0.038565155,0.43458867,0.017950466,0.45876956,0.03590315,0.53798455,0.024087181,0.52158946,0.03559121,0.51728445,0.033418763,0.48052168,0.03467872,0.5057609,0.019710235,0.5054621,0.026061649,0.5720421,0.023067676,0.40294516,0.022435512,0.5167261,0.02770764,0.43986702,0.027742555,0.508425,0.020655058,0.50629103,0.029676499,0.412943,0.023355125
1917_더 클래식_여우야女雨夜.wav,882000,112.3471467,0.33663407,0.08914689,0.18830556,0.003911841,1428.634086,208536.89,1797.024727,109449.166,3252.888398,1747660.967,0.060063695,0.000790986,-1.68E-05,0.017939026,-0.000270229,0.011217857,0.5465167,0.034049124,0.54155993,0.026840195,0.44296935,0.020221513,0.5066219,0.022492167,0.39606383,0.03254411,0.44799572,0.022373108,0.54513973,0.024938282,0.43632463,0.028491836,0.5314908,0.025338978,0.42952314,0.025355397,0.4871836,0.02083131,0.5999614,0.022471888,0.48639888,0.02431118,0.5091396,0.026443202,0.5285093,0.026431372,0.413592,0.023305457,0.45965055,0.017843083,0.56653154,0.019324519,0.5671431,0.021812426,0.42759153,0.024243236
0804_오반_전화를 할까봐.wav,882000,184.5703125,0.36181027,0.09034286,0.30334494,0.007806107,1606.840587,545042.135,1845.334599,133167.0989,3525.177813,2279016.409,0.064463044,0.002451454,-0.000356974,0.06277644,-0.000779859,0.019453362,0.58295524,0.024472233,0.5718933,0.026204275,0.50483674,0.028475588,0.4459931,0.01622311,0.48439258,0.029483398,0.46427265,0.027955472,0.50198746,0.026221892,0.51266617,0.025799729,0.53034323,0.025943631,0.57919854,0.024619043,0.43280154,0.021005886,0.5509446,0.021749962,0.53211635,0.020567166,0.5440218,0.025280304,0.51049465,0.023240766,0.49235457,0.02534092,0.6292001,0.022776755,0.5748893,0.024337508,0.51313776,0.029414026,0.5263562,0.028259512
1992_Dean Lewis_Be Alright.wav,882000,129.1992188,0.31690654,0.09167476,0.19088162,0.00868963,1746.009245,621309.2979,1809.736273,163431.9766,3662.200471,2237234.444,0.080814373,0.003857705,-2.37E-06,0.025946606,-8.06E-05,0.007686449,0.63246256,0.02977971,0.68113464,0.024955636,0.4969525,0.026499106,0.5438411,0.025600951,0.56475633,0.03198277,0.527313,0.036206502,0.56144047,0.026559781,0.61083245,0.01955668,0.4916705,0.022240765,0.56046057,0.026569158,0.5586404,0.018001804,0.5360341,0.019618772,0.56917864,0.018468201,0.49842703,0.032999363,0.6332928,0.018578963,0.4902205,0.027336383,0.5158388,0.024817375,0.50241697,0.026991861,0.49705684,0.023983417,0.47913066,0.027564736
0034_이적_Dead End.wav,882000,95.703125,0.30235255,0.09053951,0.14534816,0.002221879,893.7018871,309468.4525,1253.496419,132899.2656,1686.201025,1509992.357,0.036613726,0.00132838,-3.95E-07,0.02088591,-2.91E-05,0.000557107,0.5343872,0.023664659,0.71379125,0.020337583,0.63192827,0.022191586,0.36698332,0.027596314,0.5857903,0.021773051,0.4416526,0.018316252,0.64148355,0.016290994,0.3786096,0.020261103,0.55628085,0.021197036,0.47220156,0.018171791,0.438706,0.017569695,0.40503097,0.015066768,0.45177045,0.023587927,0.4968425,0.025294669,0.47829175,0.028605029,0.52397287,0.027459882,0.5084248,0.019067734,0.58718127,0.023498287,0.50763047,0.031622455,0.44231644,0.022800501
0071_Adam Levine_Lost Stars.wav,882000,80.74951172,0.2982663,0.09434137,0.1788296,0.004967385,1607.129468,197952.4841,1656.976006,78142.55274,3279.970493,1035594.623,0.075534814,0.000952133,3.84E-06,0.030223321,2.18E-05,0.002390739,0.6630689,0.025999624,0.7279721,0.016731312,0.3556673,0.025916679,0.54040235,0.030117206,0.515303,0.027256634,0.45562026,0.022347447,0.52481115,0.021413045,0.55666614,0.021162413,0.5661893,0.025484433,0.6343562,0.029094614,0.5433964,0.031071013,0.541086,0.034443766,0.49590054,0.026137836,0.4505556,0.024838489,0.43002462,0.024394354,0.59161663,0.023960669,0.56760263,0.019964486,0.4106888,0.02141624,0.39859882,0.02051498,0.40957794,0.026095042
3106_Troye Sivan_Blue feat. Alex Hope.wav,882000,129.1992188,0.3299796,0.08656059,0.1955511,0.007209179,1340.974925,498895.5935,1338.200184,209914.6939,2599.49378,1830258.149,0.073346475,0.002655142,-2.47E-06,0.028482784,2.40E-06,0.006856029,0.5412011,0.04113264,0.6280387,0.040124808,0.37705827,0.032929167,0.51334953,0.029576033,0.5624278,0.03184374,0.36485177,0.023230892,0.5909639,0.04042778,0.41572455,0.029337708,0.49548596,0.033213872,0.545442,0.022632169,0.50434256,0.030239161,0.5682351,0.031746954,0.52528596,0.0255291,0.5386558,0.030721879,0.5020304,0.02480809,0.5477027,0.030155245,0.4417542,0.02318736,0.53769535,0.026628513,0.3875951,0.022095287,0.40340984,0.023815539
2020_아이엠낫_HEIYHEIY.wav,882000,123.046875,0.41908616,0.08570725,0.25859827,0.007015149,2225.344048,477215.2878,2040.148264,94111.12234,4704.523729,1496717.849,0.116207537,0.00438217,2.09E-06,0.03937014,0.000168721,0.013439893,0.7813787,0.019731713,0.57083607,0.014322128,0.28551078,0.031851217,0.52707416,0.016566016,0.43101746,0.017669674,0.5656683,0.015725564,0.41099104,0.019186448,0.5403738,0.014972779,0.5289144,0.025842499,0.4194184,0.015971899,0.57532525,0.016695477,0.56277186,0.021890806,0.4122908,0.021166848,0.49943393,0.01880512,0.42867073,0.018676298,0.41062647,0.02374558,0.5036173,0.020622574,0.41023266,0.021714112,0.4617314,0.020835128,0.4458517,0.027005417
1370_장희원_몰랐어.wav,882000,135.9991776,0.3076494,0.099753916,0.14734767,0.010659276,1609.617989,374991.7185,1438.49482,142569.3637,2894.91608,1489552.311,0.101172555,0.004349604,0.00011911,0.02389549,0.000358914,0.003364136,0.599184,0.053119272,0.62988764,0.047092654,0.56557757,0.03931707,0.5310351,0.02970869,0.4325452,0.038879164,0.53576654,0.0368494,0.5926851,0.02572018,0.5303355,0.024197236,0.5106252,0.020411996,0.54944724,0.018944725,0.51770526,0.021472383,0.5046163,0.023614356,0.50618225,0.020928422,0.5736378,0.021549739,0.40594366,0.014061227,0.3918792,0.016413182,0.37970936,0.020669898,0.39672938,0.02399982,0.3987434,0.03302525,0.4466231,0.028181389
3006_이선희_여우비 Acoustic Ver..wav,882000,143.5546875,0.24500129,0.08654942,0.19075485,0.005270348,1312.457314,251201.471,1531.082919,109504.8099,2636.117722,1278166.039,0.063844403,0.001187104,-4.13E-06,0.034152877,-1.35E-06,0.002221033,0.57376766,0.020771813,0.6672748,0.026806265,0.4963777,0.021506868,0.5191265,0.016439604,0.51312125,0.019752782,0.4386443,0.022441115,0.5793529,0.023177614,0.3887725,0.023585882,0.5739842,0.02372509,0.49645147,0.026341308,0.5203346,0.025253681,0.6052208,0.022164945,0.48961198,0.030995635,0.49032414,0.027735164,0.5102733,0.023693563,0.53491914,0.021578947,0.40027374,0.029802836,0.47750682,0.02357327,0.5025331,0.031753384,0.54149514,0.023893537
0672_윤하_오늘만.wav,882000,129.1992188,0.22883746,0.086245276,0.103676505,0.002661107,1187.615269,166136.9695,1406.916426,90708.39428,2481.723531,1058046.801,0.054202619,0.00066442,1.53E-06,0.011267924,2.68E-06,0.000516003,0.47140834,0.027920607,0.60910356,0.030282546,0.56066734,0.020934612,0.4582334,0.027003746,0.47791716,0.03960745,0.4276888,0.017751733,0.5488464,0.01854878,0.48261812,0.0166735,0.5345794,0.020621102,0.49352777,0.027640525,0.49966776,0.03182714,0.50894725,0.020401644,0.509087,0.030320458,0.42451054,0.016863931,0.44312865,0.02306172,0.48663518,0.02747185,0.4872056,0.025126092,0.43896273,0.023779824,0.42982963,0.026657198,0.41461858,0.031068115
